LOAN_ID,DATE,CUSTOMER_AGE,TOTAL_PAID,TOTAL_DUE_TODAY,BALANCE,DAYS_PAST_DUE,CLOSING_BALANCE,ADVANCE,BALANCE_DUE_TO_DATE,ARREARS,BALANCE_DUE_STATUS,PAYMENT,EXPECTED_PAYMENT,FIRST_PAYMENT,FIRST_EXPECTED_PAYMENT,ACCOUNT_STATUS_L1,ACCOUNT_STATUS_L2,RETURN_DATE,SALE_DATE,CREDIT_CHECK_DONE,PAYMENT_AMOUNT,ADJUSTMENT_AMOUNT,PREPAYMENT_AMOUNT,DEPOSIT,WEEKLY_RATE,CREDIT_EXPIRY,NEXT_INVOICE_DATE,,DISCOUNT,OVERPAYMENT_AMOUNT,MAX_PAYMENT_DATE,INITIAL_PAY,TOTAL_PAID_WITH_ADJUSTMENTS_15D
recJKalb3qLG7Gc5Z,12/30/2025,158,31459,31459,31320,0,31320,0,0,0,up to date,0,0,0,0,Existing Active,Active,,7/25/2025,Y LOAN,,,0,6619,1080,1/2/2026,1/2/2026,,0,0,12/25/2025,7699,31459
reco4rGPsRi0C7Zz6,12/30/2025,61,11699,24999,13300,61,13300,0,-13300,13300,Arrears,0,0,0,0,Blocked 61-90,PAR 30,,10/30/2025,Y CASH,,,0,4169,830,10/30/2025,1/1/2026,,0,0,11/29/2025,24999,11699
rec8XK7nyHSd8R8Lo,12/30/2025,271,35499,34859,0,0,0,640,640,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,4/3/2025,Y LOAN,,,0,4829,770,1/1/2026,1/1/2026,,9370,0,9/19/2025,5599,35499
recypRtxmqNoJJsLC,12/30/2025,205,14399,52099,61100,205,61100,0,-52099,52099,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,6/8/2025,Y LOAN,,,0,7899,1300,6/8/2025,1/4/2026,,0,0,6/8/2025,14399,0
recELxYLL2SMfyVih,12/30/2025,375,95859,95859,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/20/2024,Y LOAN,,,0,13699,1580,12/19/2025,1/2/2026,,0,0,12/6/2025,15279,95859
recic4DqD0h2Tonvt,12/30/2025,797,6884,44479,37595,790,37595,0,-37595,37595,Arrears,0,0,0,0,First Payment Default,FPD,,10/25/2023,Y LOAN,,,0,5999,740,11/1/2023,12/31/2025,,0,0,11/1/2023,6739,6884
rectYd50aPDLj8AW6,12/30/2025,19,65179,37659,94000,0,94000,27520,27520,0,advance,0,0,0,0,New Active,Active,,12/11/2025,Y LOAN,,,0,30219,2480,3/19/2026,1/1/2026,,0,0,12/23/2025,32699,65179
rec1VQYxDKeAxAxiL,12/30/2025,169,51999,51999,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,7/14/2025,Y CASH,,,0,16719,1480,7/21/2025,1/5/2026,,0,0,7/14/2025,51999,51999
recrvuehaQOVf0nK0,12/30/2025,174,33619,33619,29160,0,29160,0,0,0,up to date,0,0,0,0,Existing Active,Active,,7/9/2025,Y LOAN,,,0,6619,1080,12/31/2025,12/31/2025,,0,0,12/25/2025,7699,33619
recPmNSW76lJdPXOH,12/30/2025,205,42619,42619,25960,0,25960,0,0,0,up to date,0,0,0,0,Existing Active,Active,,6/8/2025,Y LOAN,,,0,7219,1180,1/4/2026,1/4/2026,,0,0,12/28/2025,8399,42619
recABbXpJ8Aw22WYV,12/30/2025,27,20199,15179,60260,0,60260,5020,5020,0,advance,0,0,0,0,New Active,Active,,12/3/2025,Y LOAN,,,0,9739,1360,1/21/2026,12/31/2025,,0,0,12/28/2025,11099,20199
recwDs4X3dN2W8jQ0,12/30/2025,75,8899,19699,55080,68,55080,0,-10800,10800,Arrears,0,0,0,0,First Payment Default,FPD,,10/16/2025,Y LOAN,,,0,7819,1080,10/23/2025,1/1/2026,,0,0,10/16/2025,8899,8899
recqTGE25TmQyMzzW,12/30/2025,33,15309,16679,65760,5,65760,0,-1370,1370,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,11/27/2025,Y LOAN,,,0,9829,1370,12/25/2025,1/1/2026,,0,0,12/19/2025,11199,15309
rec9xhHoNXXxZVhm1,12/30/2025,546,66679,66779,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/2/2024,Y LOAN,,,0,7499,1140,6/24/2025,1/6/2026,,100,0,6/24/2025,8639,66679
rectnHIakFXmg857G,12/30/2025,3,11199,11199,69870,0,69870,0,0,0,up to date,0,0,0,0,New Active,Active,,12/27/2025,Y LOAN,,,0,9829,1370,1/3/2026,1/3/2026,,0,0,12/27/2025,11199,11199
recCUeU3AmdwHNtf8,12/30/2025,28,10509,11679,56160,0,56160,0,-1170,1170,Arrears,0,1170,0,0,New Active,Active,,12/2/2025,Y LOAN,,,0,5829,1170,12/30/2025,1/6/2026,,0,0,12/23/2025,6999,10509
recXt72MQhr7LRywJ,12/30/2025,368,47499,47499,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,12/27/2024,Y CASH,,,0,9499,1490,1/3/2025,1/2/2026,,0,0,12/27/2024,47499,47499
rec7ay50IFS7G51kl,12/30/2025,82,21105,20929,49024,0,49024,176,176,0,advance,0,0,0,0,Existing Active,Active,,10/9/2025,Y LOAN,,,0,6169,1230,1/1/2026,1/1/2026,,0,0,12/28/2025,7399,21105
recOYEWmWlfa1eLcT,12/30/2025,776,26199,79539,53340,706,53340,0,-53340,53340,Arrears,0,0,0,0,Write Off,PAR 30,,11/15/2023,Y LOAN,,,0,13499,1270,1/24/2024,12/31/2025,,0,0,6/18/2024,14769,26199
rec1BGp9JwwxsVmpx,12/30/2025,519,7099,47899,40800,512,40800,0,-40800,40800,Arrears,0,0,0,0,First Month Default with inventory,Return,00:00.0,7/29/2024,Y LOAN,,,0,6299,800,8/5/2024,1/5/2026,,0,0,7/29/2024,7099,7099
recEutvAoGKipt8aA,12/30/2025,203,30649,30649,18700,0,18700,0,0,0,up to date,0,850,0,0,Existing Active,Active,,6/10/2025,Y LOAN,,,0,5149,850,1/6/2026,1/6/2026,,0,0,12/26/2025,5999,30649
recz4qB17LEjoVMnm,12/30/2025,719,50099,50199,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,1/11/2024,Y LOAN,,,0,5999,850,1/2/2025,1/1/2026,,100,0,11/29/2024,6849,50099
rec4vbHjjwB5LpjaZ,12/30/2025,28,32759,34779,96960,0,96960,0,-2020,2020,Arrears,0,2020,0,0,New Active,Active,,12/2/2025,Y LOAN,,,0,24679,2020,12/30/2025,1/6/2026,,0,0,12/22/2025,26699,32759
recMAn5hqySP0S3sC,12/30/2025,43,11819,15379,48600,0,48600,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/17/2025,Y LOAN,,,0,7819,1080,1/5/2026,1/5/2026,,0,0,12/29/2025,8899,15379
recuGhrS25NEHP94R,12/30/2025,423,68959,68959,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/2/2024,Y LOAN,,,0,7599,1180,10/4/2025,1/3/2026,,0,0,9/23/2025,13499,68959
recnq6SKIUm3Z0sap,12/30/2025,245,22359,50609,41330,175,41330,0,-28250,28250,Arrears,0,1090,0,0,Write Off,PAR 30,,4/29/2025,Y LOAN,,,22359,7009,1090,7/8/2025,1/6/2026,,0,0,4/27/2025,12459,22359
rec06SAHyRauRMlGX,12/30/2025,247,0,79759,99439,247,99439,0,-79759,79759,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,4/27/2025,Y LOAN,,,0,14159,1640,4/27/2025,1/4/2026,,0,0,,22359,0
recScS5iYQ02XapaB,12/30/2025,226,2980,20119,23909,191,23909,0,-14219,14219,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,5/18/2025,Y LOAN,,,0,3289,510,6/22/2025,1/4/2026,,0,0,8/5/2025,3799,5900
rec6HxnSdQWnJ1T8Y,12/30/2025,624,40899,40899,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,4/15/2024,Y LOAN,,,0,4499,700,4/14/2025,1/5/2026,,0,0,4/2/2025,5199,40899
recLIvNfsIwn7Obwd,12/30/2025,157,34699,35779,28080,3,28080,0,-1080,1080,Arrears,0,0,0,0,Inactive 01-07,Inactive,,7/26/2025,Y LOAN,,,0,6619,1080,12/27/2025,1/3/2026,,0,0,12/21/2025,12019,34699
recOApFO5gzsW5ftf,12/30/2025,299,8539,80679,76320,271,76320,0,-62010,62010,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,3/6/2025,Y LOAN,,,0,12309,1590,4/3/2025,1/1/2026,,0,0,4/2/2025,13899,18669
reczWCkkk9An5miLG,12/30/2025,722,40899,40899,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,1/8/2024,Y LOAN,,,0,4499,700,1/6/2025,1/5/2026,,0,0,2/23/2025,5199,40899
recdRm3iji3tvVO4H,12/30/2025,318,63919,69199,13200,24,13200,0,-5280,5280,Arrears,0,0,0,0,Inactive 15-30,PAR 7,,2/15/2025,Y LOAN,,,0,8479,1320,12/6/2025,1/3/2026,,0,0,12/20/2025,9799,63919
rec2VoEnZPgwMo0OR,12/30/2025,66,14639,14639,27720,0,27720,0,0,0,up to date,0,0,0,0,Existing Active,Active,,10/25/2025,Y LOAN,,,0,8039,660,1/3/2026,1/3/2026,,0,0,12/22/2025,8699,14639
reczqwIyyRB86Wngu,12/30/2025,138,81444,93509,95580,0,95580,100,100,0,advance,0,0,0,0,Existing Active,Active,,8/14/2025,Y LOAN,,,0,33709,2990,1/1/2026,1/1/2026,,0,0,12/29/2025,36699,93609
recTcJ8zHmlcUccDk,12/30/2025,466,99919,99919,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,9/20/2024,Y LOAN,,,0,10999,1710,9/19/2025,1/2/2026,,0,0,8/14/2025,12709,99919
rec5gh2jdY03NtLzS,12/30/2025,56,14079,15139,47500,0,47500,0,-1060,1060,Arrears,0,1080,0,0,Existing Active,Active,,11/4/2025,Y LOAN,,,0,5419,1080,12/30/2025,1/6/2026,,0,0,12/24/2025,6499,14079
recD1AtnYtzorvcwC,12/30/2025,675,20649,45559,24910,535,24910,0,-24910,24910,Arrears,0,0,0,0,Write Off,PAR 30,,2/24/2024,Y LOAN,,,0,4999,780,7/13/2024,1/3/2026,,0,0,2/4/2025,5779,20649
recdY65JjIWvozkyt,12/30/2025,455,25179,39139,13960,238,13960,0,-13960,13960,Arrears,0,670,0,0,Write Off,PAR 30,,10/1/2024,Y LOAN,,,0,4299,670,5/6/2025,1/6/2026,,0,0,5/1/2025,4969,25179
recy6tgr5UD53d9wX,12/30/2025,386,53639,53639,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/9/2024,Y LOAN,,,0,5799,920,12/8/2025,1/5/2026,,0,0,12/3/2025,6719,53639
recuwxY43fLoSFDba,12/30/2025,442,7109,48419,41310,435,41310,0,-41310,41310,Arrears,0,0,0,0,First Payment Default,FPD,,10/14/2024,Y LOAN,,,0,6299,810,10/21/2024,1/5/2026,,0,0,10/14/2024,7109,7109
recUTv72r0L4Uk6BP,12/30/2025,761,39339,39339,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/30/2023,Y LOAN,,,0,4499,670,11/28/2024,1/1/2026,,0,0,11/4/2024,5169,39339
recSp4xkCRm5xqBfv,12/30/2025,542,14229,70919,56690,507,56690,0,-56690,56690,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,7/6/2024,Y LOAN,,,0,7999,1210,8/10/2024,1/3/2026,,0,0,8/7/2024,9209,14229
recnRMYizULZfqQEY,12/30/2025,141,5069,12299,21180,113,21180,0,-7230,7230,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,8/11/2025,Y LOAN,,,0,2849,450,9/8/2025,1/5/2026,,0,0,12/4/2025,3299,5069
recmuoWpVF7nJ3ZO8,12/30/2025,137,39499,26059,0,0,0,13440,13440,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,8/15/2025,Y LOAN,,,0,9259,840,4/24/2026,1/2/2026,,13440,0,9/25/2025,10099,39499
recjmq1ePLQnoBUWg,12/30/2025,427,97539,97539,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,10/29/2024,Y LOAN,,,0,10699,1670,10/28/2025,1/6/2026,,0,0,9/26/2025,12369,97539
recXf0X4j2Xphww9b,12/30/2025,536,67719,67819,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/12/2024,Y LOAN,,,0,7499,1160,7/4/2025,1/2/2026,,100,0,7/4/2025,8659,67719
rec3ANYnoowlyTcw3,12/30/2025,119,23829,23829,33660,0,33660,0,0,0,up to date,0,990,0,0,Existing Active,Active,,9/2/2025,Y LOAN,,,0,6009,990,1/6/2026,1/6/2026,,0,0,12/24/2025,6999,23829
recGoO6zZqCGswPVo,12/30/2025,461,41919,109239,67320,349,67320,0,-67320,67320,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,9/25/2024,Y LOAN,,,0,11999,1870,1/15/2025,12/31/2025,,0,0,1/9/2025,13869,41919
recUb5xHmlCab9vSe,12/30/2025,173,68759,68759,51030,0,51030,0,0,0,up to date,0,0,0,0,Existing Active,Active,,7/10/2025,Y LOAN,,,0,21509,1890,1/1/2026,1/1/2026,,0,0,12/24/2025,23399,68759
recXjFNaoU4ChRIhq,12/30/2025,585,72099,100319,28220,340,28220,0,-28220,28220,Arrears,0,0,0,0,Write Off,PAR 30,,5/24/2024,Y LOAN,,,0,13999,1660,1/24/2025,1/2/2026,,0,0,1/18/2025,15659,72099
recRIhfQxZlN29H4c,12/30/2025,754,7849,39339,31490,719,31490,0,-31490,31490,Arrears,0,0,0,0,Write Off,PAR 30,,12/7/2023,Y LOAN,,,0,4499,670,1/11/2024,1/1/2026,,0,0,4/12/2024,5169,7849
recvZt0utBibgmMmZ,12/30/2025,108,29715,29449,47614,0,47614,266,266,0,advance,0,0,0,0,Existing Active,Active,,9/13/2025,Y LOAN,,,0,8169,1330,1/3/2026,1/3/2026,,0,0,12/27/2025,9499,29715
recjiFodGqffCLSIW,12/30/2025,83,0,69749,159749,83,159749,0,-69749,69749,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,10/8/2025,Y LOAN,,,0,42749,2250,10/8/2025,12/31/2025,,0,0,10/14/2025,44999,0
recaKkpvlkQd8mI7u,12/30/2025,374,23485,69579,41649,255,41649,0,-41649,41649,Arrears,0,0,0,0,Write Off,PAR 30,,12/21/2024,Y LOAN,,,0,7699,1190,4/19/2025,1/3/2026,,0,0,12/22/2025,8889,27930
rec2IVHn3GHRCYLmK,12/30/2025,743,44479,44479,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/18/2023,Y LOAN,,,0,5999,740,12/16/2024,1/5/2026,,0,0,12/11/2024,6739,44479
rec5uiUspvsoEWVma,12/30/2025,312,57999,88399,41600,130,41600,0,-30400,30400,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,2/21/2025,Y LOAN,,,0,16399,1600,8/22/2025,1/2/2026,,0,0,8/17/2025,17999,57999
rec6rB6p40Hb4r5U6,12/30/2025,69,36699,57889,130810,62,130810,0,-21190,21190,Arrears,0,0,0,0,First Payment Default,FPD,,10/22/2025,Y LOAN,,,0,31789,2610,10/29/2025,12/31/2025,,0,0,12/10/2025,34399,36699
recHwUSdqaQzbsLH2,12/30/2025,53,14299,14299,48400,0,48400,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/7/2025,Y LOAN,,,0,5499,1100,1/2/2026,1/2/2026,,0,0,12/26/2025,6599,14299
recM0oElaHUNGCp0I,12/30/2025,3,6999,6999,59670,0,59670,0,0,0,up to date,0,0,0,0,New Active,Active,,12/27/2025,Y LOAN,,,0,5829,1170,1/3/2026,1/3/2026,,0,0,12/27/2025,6999,6999
recVRoKO2yWePEPpI,12/30/2025,54,14519,13479,44720,0,44720,1040,1040,0,advance,0,0,0,0,Existing Active,Active,,11/6/2025,Y LOAN,,,0,5159,1040,1/8/2026,1/1/2026,,0,0,12/27/2025,6199,14519
recJxSuZ8AMWqYgPQ,12/30/2025,744,8218,44479,36261,730,36261,0,-36261,36261,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,12/17/2023,Y LOAN,,,0,5999,740,12/31/2023,1/4/2026,,0,0,12/31/2023,6739,8218
rece7MPkZQcwwIskT,12/30/2025,648,33239,74019,40780,515,40780,0,-40780,40780,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,3/22/2024,Y LOAN,,,0,8499,1260,8/2/2024,1/2/2026,,0,0,8/30/2024,9759,33239
recR8laS8SD9YfdIc,12/30/2025,312,55400,88399,35199,102,35199,0,-23999,23999,Arrears,0,0,0,0,Write Off,PAR 30,,2/21/2025,Y LOAN,,,0,16399,1600,9/19/2025,1/2/2026,,0,0,12/25/2025,17999,64400
recT8NE4DUOZQh4Xo,12/30/2025,647,94739,94739,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,3/23/2024,Y LOAN,,,0,10499,1620,3/22/2025,1/3/2026,,0,0,2/21/2025,12119,94739
recrh84ar8JFRDElA,12/30/2025,622,17319,74019,56700,573,56700,0,-56700,56700,Arrears,0,0,0,0,Write Off,PAR 30,,4/17/2024,Y LOAN,,,0,8499,1260,6/5/2024,12/31/2025,,0,0,5/31/2024,9759,17319
recuSJmh7orpCW6eA,12/30/2025,487,17139,103959,86720,466,86720,0,-86720,86720,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,8/30/2024,Y LOAN,,,0,11399,1780,9/20/2024,1/2/2026,,0,0,9/23/2024,13179,17239
recCTdnL4QSYS7guQ,12/30/2025,242,23179,23179,6630,0,6630,0,0,0,up to date,0,0,0,0,Existing Active,Active,,5/2/2025,Y LOAN,,,0,3289,510,1/2/2026,1/2/2026,,0,0,12/27/2025,5839,23179
reciwmc7bLOh5PEUU,12/30/2025,123,16659,21869,36150,39,36150,0,-5210,5210,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,8/29/2025,Y LOAN,,,0,5489,910,11/21/2025,1/2/2026,,0,0,12/27/2025,6399,16659
recuI5plbLpvIE32O,12/30/2025,795,56749,99239,42490,620,42490,0,-42490,42490,Arrears,0,0,0,0,Write Off,PAR 30,,10/27/2023,Y LOAN,,,0,14999,1620,4/19/2024,1/2/2026,,0,0,4/19/2024,16619,56749
recObXeJvwC4fVNHo,12/30/2025,349,15299,92719,80580,342,80580,0,-77420,77420,Arrears,0,0,0,0,First Payment Default,FPD,,1/15/2025,Y LOAN,,,0,13719,1580,1/22/2025,12/31/2025,,0,0,1/15/2025,15299,15299
rec5ZLzy6Dthr9qIB,12/30/2025,508,8159,46079,37920,480,37920,0,-37920,37920,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,8/9/2024,Y LOAN,,,0,4999,790,9/6/2024,1/2/2026,,0,0,8/30/2024,5789,8159
recXt0d3k6kKL706D,12/30/2025,273,9589,50609,54100,259,54100,0,-41020,41020,Arrears,0,1090,0,0,Cancelled Returned past 3 mths,Return,00:00.0,4/1/2025,Y LOAN,,,0,7009,1090,4/15/2025,1/6/2026,,0,0,4/3/2025,8099,9589
recjiUc09GLoCqFjy,12/30/2025,273,0,34259,43139,273,43139,0,-34259,34259,Arrears,0,740,0,0,First 2 days Return,Return,00:00.0,4/1/2025,Y LOAN,,,0,4659,740,4/1/2025,1/6/2026,,0,0,,5399,0
rec5WHJUuQPDASODi,12/30/2025,45,13199,13199,49500,0,49500,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/15/2025,Y LOAN,,,0,5499,1100,1/3/2026,1/3/2026,,0,0,12/27/2025,6599,13199
rect4YX2tQ2WJXaze,12/30/2025,197,6130,17499,20119,120,20119,0,-8619,8619,Arrears,0,0,0,0,Write Off,PAR 30,,6/16/2025,Y LOAN,,,0,2999,500,9/1/2025,1/5/2026,,0,0,8/25/2025,3499,8880
recbx3iHZEjv1nM1e,12/30/2025,804,50120,50219,0,0,0,0,-99,99,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,10/18/2023,Y LOAN,,,0,5499,860,10/9/2024,12/31/2025,,99,0,10/7/2024,6359,50120
recDTms2vDfKWnl4B,12/30/2025,894,40899,40899,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,7/20/2023,Y LOAN,,,0,4499,700,7/11/2024,1/1/2026,,0,0,12/18/2025,5899,40899
recGGNrXMxWmqdmT3,12/30/2025,642,45459,45559,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,3/28/2024,Y LOAN,,,0,4999,780,3/20/2025,1/1/2026,,100,0,5/30/2025,5779,45459
recEJ8wK2qVubFTMm,12/30/2025,787,44379,44479,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,11/4/2023,Y LOAN,,,0,5999,740,10/26/2024,1/3/2026,,100,0,10/9/2024,6739,44379
recMbwKT5yMtKPeTJ,12/30/2025,24,29459,31389,94570,3,94570,0,-1930,1930,Arrears,0,0,0,0,First Month Default without inventory 01-07,Inactive,,12/6/2025,Y LOAN,,,0,23669,1930,12/27/2025,1/3/2026,,0,0,12/20/2025,25599,29459
recfN2JBYXCZv87ks,12/30/2025,66,22059,19849,46090,0,46090,2210,2210,0,advance,0,0,0,0,Existing Active,Active,,10/25/2025,Y LOAN,,,0,8349,1150,1/10/2026,1/3/2026,,0,0,12/23/2025,9499,22059
recR1zkWkt57Xgwy8,12/30/2025,697,46239,45559,0,0,0,680,680,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,2/2/2024,Y LOAN,,,0,4999,780,1/31/2025,1/2/2026,,0,680,1/24/2025,5779,46239
recv5WvebBmcEwaRF,12/30/2025,568,51159,51259,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,6/10/2024,Y LOAN,,,0,5499,880,6/2/2025,1/5/2026,,100,0,6/1/2025,6379,51159
recuzVGmOeOxSmXpj,12/30/2025,137,35539,35539,43520,0,43520,0,0,0,up to date,0,0,0,0,Existing Active,Active,,8/15/2025,Y LOAN,,,0,8339,1360,1/2/2026,1/2/2026,,0,0,12/27/2025,9699,35539
recDDalFKYaJSQspz,12/30/2025,288,45849,45849,9500,0,9500,0,0,0,up to date,0,0,0,0,Existing Active,Active,,3/17/2025,Y LOAN,,,0,5949,950,1/5/2026,1/5/2026,,0,0,12/26/2025,6899,45849
recgJHBb36pvPVYiv,12/30/2025,287,57799,59019,13420,0,13420,0,-1220,1220,Arrears,0,1220,0,0,Existing Active,Active,,3/18/2025,Y LOAN,,,0,7779,1220,12/30/2025,1/6/2026,,0,0,12/23/2025,8999,57799
recQuQUMTjj5IndMN,12/30/2025,291,49729,51869,12840,11,12840,0,-2140,2140,Arrears,0,0,0,0,Inactive 08-14,PAR 7,,3/14/2025,Y LOAN,,,0,6929,1070,12/19/2025,1/2/2026,,0,0,12/26/2025,7999,49729
recs4kFVZxhmpFckM,12/30/2025,110,13399,16449,25010,33,25010,0,-3050,3050,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,9/11/2025,Y LOAN,,,0,6689,610,11/27/2025,1/1/2026,,0,0,12/28/2025,7299,13399
reclW3P2441Vxx8wD,12/30/2025,479,24729,148659,123930,472,123930,0,-123930,123930,Arrears,0,0,0,0,First Payment Default,FPD,,9/7/2024,Y LOAN,,,0,22299,2430,9/14/2024,1/3/2026,,0,0,9/7/2024,24729,24729
recnjyjwVLPenKW2j,12/30/2025,593,15099,77139,62040,558,62040,0,-62040,62040,Arrears,0,0,0,0,Write Off,PAR 30,,5/16/2024,Y LOAN,,,0,8499,1320,6/20/2024,1/1/2026,,0,0,6/12/2024,9819,15099
recWAO89j94Ms1tUc,12/30/2025,112,15939,15159,22320,0,22320,780,780,0,advance,0,660,0,0,Existing Active,Active,,9/9/2025,Y LOAN,,,0,3939,660,1/13/2026,1/6/2026,,0,0,12/2/2025,4599,15939
recLmxkAyxqutGmhm,12/30/2025,202,51679,51559,33690,0,33690,120,120,0,advance,0,0,0,0,Existing Active,Active,,6/11/2025,Y LOAN,,,0,8929,1470,12/31/2025,12/31/2025,,0,0,12/28/2025,10399,51679
rechPdMHIIpRp0FcV,12/30/2025,746,57299,57399,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,12/15/2023,Y LOAN,,,0,7999,950,12/6/2024,1/2/2026,,100,0,12/6/2024,8949,57299
recj0LNGO49zoYMpa,12/30/2025,365,107959,107959,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/30/2024,Y LOAN,,,0,15399,1780,12/1/2025,1/5/2026,,0,0,11/24/2025,24299,107959
rec2oCkoWcCeXs39R,12/30/2025,904,27964,43479,15515,687,15515,0,-15515,15515,Arrears,0,0,0,0,Write Off,PAR 30,,7/10/2023,Y LOAN,,,0,4999,740,2/12/2024,1/5/2026,,0,0,7/24/2024,5739,27964
rec8bvibJw1Chgxd5,12/30/2025,27,14489,21489,63840,0,63840,0,0,0,up to date,0,0,0,0,New Active,Active,,12/3/2025,Y LOAN,,,0,16169,1330,12/31/2025,12/31/2025,,0,0,12/24/2025,17499,21489
recOmUPKxSgLx7Buv,12/30/2025,357,64099,64099,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,1/7/2025,Y LOAN,,,0,6899,1100,1/6/2026,1/6/2026,,0,0,12/2/2025,7999,64099
recMOLVjghr6pa8no,12/30/2025,431,65194,68339,0,0,0,1190,1190,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,10/25/2024,Y LOAN,,,0,7499,1170,10/31/2025,1/2/2026,,3145,0,12/25/2025,8669,69529
recgYtKq951ZRUeFk,12/30/2025,761,57309,57399,0,0,0,0,-90,90,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,11/30/2023,Y LOAN,,,0,7999,950,11/21/2024,1/1/2026,,90,0,10/25/2024,8949,57309
recRreSWfLzBNq12h,12/30/2025,511,13299,67819,54520,476,54520,0,-54520,54520,Arrears,0,1160,0,0,Cancelled Returned past 3 mths,Return,00:00.0,8/6/2024,Y LOAN,,,0,7499,1160,9/10/2024,1/6/2026,,0,0,9/5/2024,8659,13299
recW7pdWXoXjk9bc7,12/30/2025,264,134999,142669,0,0,0,0,-7670,7670,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,4/10/2025,Y LOAN,,,0,34729,2570,12/11/2025,1/1/2026,,33370,0,8/8/2025,47579,134999
rec5VIGQKXyJWIK8V,12/30/2025,306,61259,75059,19320,68,19320,0,-13800,13800,Arrears,0,0,0,0,Blocked 61-90,PAR 30,,2/27/2025,Y LOAN,,,0,8819,1380,10/23/2025,1/1/2026,,0,0,12/23/2025,15719,61259
recFV2hTUbsM29EOc,12/30/2025,852,21669,93559,71890,817,71890,0,-71890,71890,Arrears,0,0,0,0,Write Off,PAR 30,,8/31/2023,Y LOAN,,,0,13999,1530,10/5/2023,1/1/2026,,0,0,9/28/2023,15529,21669
recngH7UMYiqEjtSq,12/30/2025,375,11299,64099,52800,347,52800,0,-52800,52800,Arrears,0,0,0,0,Cancelled Returned in 3 mths,Return,00:00.0,12/20/2024,Y LOAN,,,0,6899,1100,1/17/2025,1/2/2026,,0,0,1/10/2025,7999,11299
recG1paodfv9jHEjB,12/30/2025,353,34499,34499,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,1/11/2025,Y CASH,,,0,6899,1100,1/18/2025,1/3/2026,,0,0,1/11/2025,34499,34499
